costcode,C100006
DR_amt,0
CR_amt,6000
predpt_name,PC Dutch Mill  (เสารวรสและพีช) at Makro 35 Stores
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,23800
predpt_name,Eveandboy Line up @ Terminal 21 Rama3
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100006
DR_amt,0
CR_amt,6000
predpt_name,Bridgestone_WSP Event (October 2022)
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,2400
predpt_name,Danone HN Logistics_  การประชุมใหญ่กุมารเวชศาสตร์ครั้งที่ 87 (Ped Annual Meeting 2022)(Additional)
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,3000
predpt_name,JTI_Wellness internal event
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,14600
predpt_name,Bridgestone_Additional Production for SD Meeting 2022
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,46500
predpt_name,Downy FC Conference 2022
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,9300
predpt_name,JTI_Wellness internal event
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,20000
predpt_name,Danone Decoration ISEA 6D Frame TV
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100006
DR_amt,0
CR_amt,4000
predpt_name,Danone Decoration ISEA 6D Frame TV
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,1500
predpt_name,Danone HR Day (Additional)
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,3100
predpt_name,Ambipur Luxe Activity on Nov 22
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,1500
predpt_name,Danone Temporary Card
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,3500
predpt_name,Downy FC Conference 2022
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,1500
predpt_name,Eucerin Spotless Brightening Launch Event at Eveandboy
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100006
DR_amt,0
CR_amt,19123
predpt_name,Eucerin Spotless Brightening Launch Event at Eveandboy
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,900
predpt_name,Downy Caravan Maximization 
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100006
DR_amt,0
CR_amt,180000
predpt_name,Downy Caravan Maximization 
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100006
DR_amt,0
CR_amt,43700
predpt_name,Hygiene Expert Laundry Experience
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,4000
predpt_name,Danone HR Day 2022 Production
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,11100
predpt_name,Danone HR Day (Additional 2)
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100006
DR_amt,0
CR_amt,24355
predpt_name,Danone HR Day 2022 Production
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,13400
predpt_name,NIVEA_Booth at Big C Ratchadumri
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,2000
predpt_name,Downy FC Conference 2022
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,1200
predpt_name,Downy Caravan Maximization 
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100006
DR_amt,0
CR_amt,12000
predpt_name,Eucerin Spotless Brightening Launch Event at Eveandboy
vchno,JV2022110051
vchdate,44895
remark,"กลับรายการต้นทุนประมาณการโครงการ เดือน ต.ค.65  # AP date 2,3,14,16,19,23,24,25,30 Nov 2022"
costcode,C100008
DR_amt,0
CR_amt,390
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120003
vchdate,44900
remark,"ค่าบับเบิ้ล,ฟิล์มยืด งาน Agoda staff party ส่งของวันที่ 2/12/2022"
costcode,C100008
DR_amt,2450
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120003
vchdate,44900
remark,"ค่าบับเบิ้ล,ฟิล์มยืด งาน Agoda staff party ส่งของวันที่ 2/12/2022"
costcode,C100008
DR_amt,1190
CR_amt,0
predpt_name,S.Khonkean PC Cheer @BIG C (NOV - DEC 2022)
vchno,APV2022120004
vchdate,44900
remark,ค่ากล่อง 2C งาน S.Khonkean @Big C ส่งของวันที่ 2/12/2022
costcode,C100008
DR_amt,351
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APO2022120469
vchdate,44901
remark,ค่าชุดตรวจ ATK วันที่ 6 Dec #PR2022110419
costcode,C100008
DR_amt,527.1
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APO2022120470
vchdate,44901
remark,ค่าชุดตรวจ ATK วันที่ 6 Dec #PR2022110419
costcode,C100008
DR_amt,619.63
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APS2022120063
vchdate,44901
remark,ค่าบริการโต๊ะคอกเทล ส่งมอบงานวันที่ 6/12/2022
costcode,C100008
DR_amt,27000
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,200
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,200
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,200
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,250
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,140
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,240
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,600
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,196
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,152.6
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120005
vchdate,44901
remark,ค่าอุปกรณ์ งาน agoda staff party ส่งของวันที่ 1/12/2022
costcode,C100008
DR_amt,99
CR_amt,0
predpt_name,Cockpit_Open Shop (คู้บอน)
vchno,APV2022120016
vchdate,44901
remark,ค่าลูกโป่ง ส่งของ6/12/2022
costcode,C100008
DR_amt,2100
CR_amt,0
predpt_name,NIVEA CSR 7-11 @CP TOWER
vchno,APV2022120024
vchdate,44901
remark,ค่ากระเช้า Nivea ส่งของวันที่ 6/12/2022
costcode,C100008
DR_amt,2400
CR_amt,0
predpt_name,Cockpit Owner - Activity Support 5 Stores (Dec)
vchno,APS2022120017
vchdate,44905
remark,ค่าผลิตป้ายหน้าร้าน ส่งมอบงานวันที่ 29/11/2022
costcode,C100008
DR_amt,9750
CR_amt,0
predpt_name,Cockpit Owner - Activity Support 3 Stores (Nov)
vchno,APS2022120018
vchdate,44905
remark,ค่าผลิตป้ายหน้าร้าน ส่งมอบงานวันที่ 29/11/2022
costcode,C100008
DR_amt,2100
CR_amt,0
predpt_name,Cockpit Owner - Activity Support 3 Stores (Nov)
vchno,APS2022120019
vchdate,44905
remark,ค่าบริการขนส่งติดตั้ง ส่งมอบงานวันที่ 5/12/2022
costcode,C100008
DR_amt,1300
CR_amt,0
predpt_name,NIVEA CSR 7-11 @CP TOWER
vchno,APS2022120027
vchdate,44905
remark,ค่าบริการโต๊ะ เก้าอี้ บริเขต และค่าติดตั้งรื้อถอน ส่งมอบงานวันที่ 6/12/2022
costcode,C100008
DR_amt,1600
CR_amt,0
predpt_name,NIVEA CSR 7-11 @CP TOWER
vchno,APS2022120027
vchdate,44905
remark,ค่าบริการโต๊ะ เก้าอี้ บริเขต และค่าติดตั้งรื้อถอน ส่งมอบงานวันที่ 6/12/2022
costcode,C100008
DR_amt,2280
CR_amt,0
predpt_name,NIVEA CSR 7-11 @CP TOWER
vchno,APS2022120027
vchdate,44905
remark,ค่าบริการโต๊ะ เก้าอี้ บริเขต และค่าติดตั้งรื้อถอน ส่งมอบงานวันที่ 6/12/2022
costcode,C100008
DR_amt,4320
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120011
vchdate,44905
remark,ค่าถุงผ้าสปันบอนด์ ส่งของวันที่ 6/12/2022
costcode,C100008
DR_amt,10000
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APV2022120012
vchdate,44905
remark,ค่า Tag ส่งของวันที่ 6/12/2022
costcode,C100008
DR_amt,1100
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APO2022120056
vchdate,44907
remark,เคลียร์เงินทดรองจ่าย ค่าผ้าคลุมเก้าอี้ งานวันที่ 6 Dec #PR2022120033
costcode,C100008
DR_amt,48000
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap
vchno,APO2022120057
vchdate,44907
remark,เคลียร์เงินทดรองจ่าย ค่าผ้าคลุมเก้าอี้ งานวันที่ 6 Dec #PR2022120046
costcode,C100008
DR_amt,24000
CR_amt,0
predpt_name,Singha Fair 2022_Operation
vchno,APO2022120597
vchdate,44907
remark,เคลียร์งานทดรองจ่าย ค่าอุปกรณ์ทำเมนูเครื่องดื่มและถุงหูหิ้ว #PR2022110137
costcode,C100008
DR_amt,563.55
CR_amt,0
predpt_name,Singha Fair 2022_Operation
vchno,APO2022120597
vchdate,44907
remark,เคลียร์งานทดรองจ่าย ค่าอุปกรณ์ทำเมนูเครื่องดื่มและถุงหูหิ้ว #PR2022110137
costcode,C100008
DR_amt,243.93
CR_amt,0
predpt_name,Cockpit_Open Shop (คู้บอน)_Additional Tents & Chairs
vchno,APS2022120030
vchdate,44907
remark,ค่าบริการเต๊นท์ เก้าอี้ ส่งมอบงานวันที่ 5/12/2022
costcode,C100008
DR_amt,2400
CR_amt,0
predpt_name,Cockpit_Open Shop (คู้บอน)_Additional Tents & Chairs
vchno,APS2022120030
vchdate,44907
remark,ค่าบริการเต๊นท์ เก้าอี้ ส่งมอบงานวันที่ 5/12/2022
costcode,C100008
DR_amt,375
CR_amt,0
predpt_name,Cockpit_Open Shop (คู้บอน)
vchno,APS2022120031
vchdate,44907
remark,ค่าบริการเต๊นท์ เก้าอี้ โพเดี้ยม ส่งมอบงานวันที่ 5/12/2022
costcode,C100008
DR_amt,8400
CR_amt,0
predpt_name,Cockpit_Open Shop (คู้บอน)
vchno,APS2022120031
vchdate,44907
remark,ค่าบริการเต๊นท์ เก้าอี้ โพเดี้ยม ส่งมอบงานวันที่ 5/12/2022
costcode,C100008
DR_amt,625
CR_amt,0
predpt_name,Cockpit_Open Shop (คู้บอน)
vchno,APS2022120031
vchdate,44907
remark,ค่าบริการเต๊นท์ เก้าอี้ โพเดี้ยม ส่งมอบงานวันที่ 5/12/2022
costcode,C100008
DR_amt,3500
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap (Additional 2)
vchno,APO2022120179
vchdate,44909
remark,"ค่าน้ำมันรถ,อุปกรณ์และค่าใช้จ่ายหน้างาน #PR2022120103"
costcode,C100008
DR_amt,875
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap (Additional 2)
vchno,APO2022120179
vchdate,44909
remark,"ค่าน้ำมันรถ,อุปกรณ์และค่าใช้จ่ายหน้างาน #PR2022120103"
costcode,C100008
DR_amt,2570.09
CR_amt,0
predpt_name,Agoda Staff Party It's a Wrap (Additional 2)
vchno,APO2022120179
vchdate,44909
remark,"ค่าน้ำมันรถ,อุปกรณ์และค่าใช้จ่ายหน้างาน #PR2022120103"
costcode,C100008
DR_amt,12796.26
CR_amt,0
predpt_name,Cockpit FC - Activity Support 3 Stores (Dec)
vchno,APS2022120020
vchdate,44910
remark,ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 2/12/2022
costcode,C100008
DR_amt,6000
CR_amt,0
predpt_name,Eucerin_New Year Calendar 
vchno,APS2022120036
vchdate,44910
remark,ค่าผลิตอุปกรณ์ ส่งมอบงานวันที่ 15/11/2022
costcode,C100008
DR_amt,55000
CR_amt,0
predpt_name,"NIVEA_CSR_Library วัดสบกเขียว,วัดเหนือ"
vchno,APS2022120038
vchdate,44910
remark,ค่าบริการจัดดอกไม้และStand ดอกไม้ ส่งมอบงานวันที่ 16/11/2022
costcode,C100008
DR_amt,6000
CR_amt,0
predpt_name,"NIVEA_CSR_Library วัดสบกเขียว,วัดเหนือ"
vchno,APS2022120038
vchdate,44910
remark,ค่าบริการจัดดอกไม้และStand ดอกไม้ ส่งมอบงานวันที่ 16/11/2022
costcode,C100008
DR_amt,2000
CR_amt,0
predpt_name,"NIVEA_CSR_Library วัดสบกเขียว,วัดเหนือ"
vchno,APS2022120039
vchdate,44910
remark,ค่าบริการจัดดอกไม้ ส่งมอบงานวันที่ 16/11/2022
costcode,C100008
DR_amt,6000
CR_amt,0
predpt_name,NIVEA_CSR_Library บ้านภูมิเวท
vchno,APS2022120040
vchdate,44910
remark,ค่าบริการจัดดอกไม้ ส่งมอบงานวันที่ 8/11/2022
costcode,C100008
DR_amt,6000
CR_amt,0
predpt_name,NIVEA_CSR_BigC Rama4
vchno,APS2022120041
vchdate,44910
remark,ค่ากระเช้า Nivea ส่งของวันที่ 18/11/2022
costcode,C100008
DR_amt,2400
CR_amt,0
predpt_name,Bridgestone WSP & BSN Meeting (Additional)
vchno,APO2022120466
vchdate,44911
remark,ค่า Ten Card ตั้งโต๊ะ วันที่ 16 Dec #PR2022120218
costcode,C100008
DR_amt,490.65
CR_amt,0
predpt_name,Bridgestone WSP & BSN Meeting
vchno,APO2022120206
vchdate,44916
remark,จ่ายเงินสดย่อย ค่าสายคล้องคอ และซองใส่บัตร #คุณอรรฆพพร #PR2022120164
costcode,C100008
DR_amt,1440
CR_amt,0
predpt_name,Bridgestone WSP & BSN Meeting
vchno,APO2022120206
vchdate,44916
remark,จ่ายเงินสดย่อย ค่าสายคล้องคอ และซองใส่บัตร #คุณอรรฆพพร #PR2022120164
costcode,C100008
DR_amt,170
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120242
vchdate,44919
remark,"เคลรยร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1-20 Dec#PR2022110196 #คุณนิศารัตน์ โพธิ์ทอง"
costcode,C100008
DR_amt,24
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120243
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1 - 20 Dec #PR2022110196"
costcode,C100008
DR_amt,30
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120243
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1 - 20 Dec #PR2022110196"
costcode,C100008
DR_amt,42
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120244
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1-20 Dec #PR2022110196"
costcode,C100008
DR_amt,28
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120244
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1-20 Dec #PR2022110196"
costcode,C100008
DR_amt,28
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120245
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1 - 20 Dec #PR2022110196"
costcode,C100008
DR_amt,67
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120245
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1 - 20 Dec #PR2022110196"
costcode,C100008
DR_amt,55
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120246
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1 - 20 Dec #PR2022110196"
costcode,C100008
DR_amt,41
CR_amt,0
predpt_name,KOE Tipco 21 Nov - 31 Dec 22
vchno,APO2022120246
vchdate,44920
remark,"เคลียร์เงินทดรองจ่าย ค่าเดินทางตรวจงาน,ที่พัก,อุปกรณ์ชงชิม รอบวันที่ 1 - 20 Dec #PR2022110196"
costcode,C100008
DR_amt,42
CR_amt,0
predpt_name,iliadin Pen Gift Set
vchno,APS2022120077
vchdate,44920
remark,ค่าปากกา หมึกเจล ส่งของวันที่ 12/12/2022
costcode,C100008
DR_amt,24600
CR_amt,0
predpt_name,NIVEA Tie in November
vchno,APS2022120080
vchdate,44920
remark,ค่าเช่า Notebook ส่งมอบงานวันที่ 22/11/2022
costcode,C100008
DR_amt,20350
CR_amt,0
predpt_name,Cockpit FC - Activity Support นิยมยางยนต์ (Dec)
vchno,APS2022120082
vchdate,44920
remark,ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 20/12/2022
costcode,C100008
DR_amt,6000
CR_amt,0
predpt_name,Cockpit FC - Activity Support 8 Stores (Dec)
vchno,APS2022120083
vchdate,44920
remark,ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 20/12/2022
costcode,C100008
DR_amt,36000
CR_amt,0
predpt_name,Cockpit FC - Activity Support 8 Stores (Dec)
vchno,APS2022120084
vchdate,44920
remark,ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 9/12/2022
costcode,C100008
DR_amt,6000
CR_amt,0
predpt_name,Cockpit_Open Shop (คู้บอน)
vchno,APS2022120088
vchdate,44920
remark,ค่าบริการทีม Producer ส่งมอบงานวันที่ 6/12/2022
costcode,C100008
DR_amt,1250
CR_amt,0
predpt_name,Eucerin_Kickoff Motown Event (Dec 22)
vchno,APV2022120037
vchdate,44920
remark,ค่ากล่อง 632 ใบ ส่งของ23/12/65
costcode,C100008
DR_amt,3839.25
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,225
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,175
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,170
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,60
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,230
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,382
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,159
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,145
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,53
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,53
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,124
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,58.5
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,257
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,95
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,416
CR_amt,0
predpt_name,Eucerin Logistic Hospital [Dec 2022]
vchno,APV2022120044
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Hospital Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,210
CR_amt,0
predpt_name,Eucerin Logistic Retail [Dec 2022]
vchno,APV2022120045
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,235
CR_amt,0
predpt_name,Eucerin Logistic Retail [Dec 2022]
vchno,APV2022120045
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,130
CR_amt,0
predpt_name,Eucerin Logistic Retail [Dec 2022]
vchno,APV2022120045
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,114
CR_amt,0
predpt_name,Eucerin Logistic Retail [Dec 2022]
vchno,APV2022120045
vchdate,44920
remark,ค่าอุปกรณ์ งาน Eucerin Retail Dec ส่งของวันที่ 16/12/2022
costcode,C100008
DR_amt,159.5
CR_amt,0
predpt_name,Eucerin Logistic Retail [Dec 2022]
